,uv,buy_rate,uv_log,st_uv
1377,222,0.13,5.407171771460119,0.3848282250425301
1378,531,0.14,6.2766434893416445,0.4558073324835317
1379,26,0.15,3.295836866004329,0.21246992515047602
1380,217,0.15,5.384495062789089,0.3829770175701456
1381,13,0.15,2.6390573296152584,0.15885389104646255
1382,34,0.12,3.5553480614894135,0.23365505705029072
1383,52,0.1,3.970291913552122,0.2675288952118159
1384,287,0.14,5.662960480135946,0.4057094726574991
1385,714,0.13,6.5722825426940075,0.47994175307490133
1386,13,0.15,2.6390573296152584,0.15885389104646255
1387,78,0.15,4.3694478524670215,0.30011389101016683
1388,348,0.15,5.855071922202427,0.42139244245012963
1389,94,0.15,4.553876891600541,0.31516970975007264
1390,141,0.15,4.955827057601261,0.3479828115816161
1391,27,0.15,3.332204510175204,0.21543878873728722
1392,273,0.15,5.6131281063880705,0.4016414192205125
1393,27,0.15,3.332204510175204,0.21543878873728722
1394,93,0.15,4.543294782270004,0.31430584188677435
1395,85,0.15,4.454347296253507,0.30704463598814596
1396,196,0.14,5.2832037287379885,0.3747081247072784
1397,20,0.15,3.044522437723423,0.19195393430273813
1398,130,0.12,4.875197323201151,0.34140062326746484
1399,13,0.15,2.6390573296152584,0.15885389104646255
1400,20,0.15,3.044522437723423,0.19195393430273813
1401,41,0.15,3.7376696182833684,0.2485388319935628
1402,20,0.15,3.044522437723423,0.19195393430273813
1403,134660,0.11,11.810515788181903,0.9075636212575925
1404,17586,0.1,9.774915271736365,0.741387879376321
1405,1392,0.12,7.239214973779806,0.534386616212333
1406,13646,0.07,9.521274996238114,0.7206820185694618
1407,1271,0.09,7.148345743900068,0.5269685292313901
1408,15143,0.13,9.625359692889159,0.729178946893432
1409,2221,0.14,7.706162970199576,0.5725057997643798
1410,10643,0.11,9.27275163209758,0.7003938755486513
1411,819,0.13,6.709304340258298,0.4911274934400643
1412,44,0.09,3.8066624897703196,0.2541710478980286
1413,236,0.1,5.4680601411351315,0.3897988319572671
1414,14,0.14,2.70805020110221,0.16448610695092838
1415,11152,0.13,9.319463798994537,0.7042072116753969
1416,341,0.08,5.834810737062605,0.41973842564044495
1417,1506,0.12,7.317876198626496,0.5408081057386832
1418,346,0.12,5.849324779946859,0.42092327592148093
1419,446,0.13,6.102558594613569,0.44159595539944907
1420,810,0.13,6.698268054115413,0.49022654896564927
1421,59,0.14,4.0943445622221,0.2776559023325777
1422,48784,0.12,10.795178167542051,0.8246767871235501
1423,39898,0.13,10.594106539907239,0.8082623548105566
1424,2395,0.12,7.78155595923534,0.5786604876731554
1425,315,0.13,5.755742213586912,0.4132836863918162
1426,10554,0.09,9.264354960282422,0.6997084153333759
1427,14151,0.08,9.557611235839621,0.7236483184520633
1428,1777,0.09,7.48324441607385,0.5543078990408986
1429,1582,0.13,7.367077059881012,0.5448246058103394
1430,1057,0.13,6.964135612418245,0.5119305809631856
1431,654,0.13,6.484635235635252,0.4727866869621177
1432,5793,0.13,8.664578178329295,0.6507457869104581
1433,5658,0.13,8.641002477142523,0.6488211904076414
1434,803,0.12,6.6895992691789665,0.48951887486339535
1435,2371,0.13,7.771488760117616,0.5778386543770155
1436,5890,0.1,8.681181041521688,0.6521011575178338
1437,217,0.12,5.384495062789089,0.3829770175701456
1438,3829,0.14,8.250620082174692,0.6169524206873216
1439,17330,0.13,9.760252084449375,0.7401908537290617
1440,1729,0.12,7.455876687491824,0.5520737413247939
1441,859,0.13,6.756932389247553,0.49501559737362344
1442,613,0.13,6.419994928147142,0.4675097915371614
1443,12959,0.12,9.469622969906265,0.7164654182463523
1444,6120,0.13,8.71948076085107,0.6552277455796791
1445,50359,0.12,10.826952488158284,0.8272706758843938
1446,765,0.12,6.641182169740591,0.48556635699266876
1447,21,0.1,3.091042453358316,0.19575158420899544
1448,293,0.13,5.683579767338681,0.4073927230400254
1449,16046,0.12,9.68327719519936,0.7339070277897336
1450,699,0.13,6.551080335043404,0.47821091612659283
1451,22,0.14,3.1354942159291497,0.19938039279076808
1452,559,0.13,6.327936783729195,0.45999464781358934
1453,674,0.07,6.51471269087253,0.4752420525397817
1454,70,0.13,4.2626798770413155,0.29139791389079145
1455,229,0.13,5.438079308923196,0.3873513541762456
1456,8072,0.12,8.996280439395015,0.6778242184941465
1457,60945,0.12,11.017743505192259,0.8428458531079016
1458,2486,0.13,7.818832443803404,0.5817035442197513
1459,8395,0.12,9.035510680940524,0.681026769505673
1460,417,0.14,6.035481432524756,0.4361201279552399
1461,787,0.12,6.669498089857879,0.4878779200889277
1462,43,0.14,3.784189633918261,0.25233648189982005
1463,589,0.13,6.380122536899765,0.46425481879443337
1464,51936,0.12,10.85778672459599,0.829787821107134
1465,6979,0.13,8.850804195756417,0.6659483015264317
1466,489,0.13,6.194405391104672,0.44909384578757794
1467,764,0.13,6.639875833826536,0.4854597145852266
1468,19233,0.13,9.864434825272427,0.7486957858646289
1469,155,0.13,5.049856007249537,0.35565884150000265
1470,359,0.1,5.886104031450156,0.4239257409705026
1471,219,0.13,5.393627546352362,0.38372254559447294
1472,1335,0.08,7.197435354096591,0.5309759473505965
1473,346,0.12,5.849324779946859,0.42092327592148093
1474,3099,0.12,8.039157390473237,0.5996897164436327
1475,97,0.11,4.584967478670572,0.31770778209292516
1476,2397,0.12,7.7823903355874595,0.578728601779141
1477,1640,0.12,7.403061091090091,0.5477621532484236
1478,4301,0.13,8.366835309827675,0.6264396218926235
1479,35,0.11,3.58351893845611,0.23595477958502512
1480,1437,0.13,7.271008538280992,0.5369820759429388
1481,100,0.12,4.61512051684126,0.32016931786455965
1482,355,0.12,5.87493073085203,0.42301361135511123
1483,3724,0.13,8.22282213081366,0.6146831418416544
1484,132,0.14,4.890349128221754,0.3426375371018824
1485,142,0.13,4.962844630259907,0.3485556893802485
1486,7792,0.13,8.96098117384356,0.6749425717302129
1487,1535,0.14,7.336936913707618,0.5423641224736976
1488,93,0.12,4.543294782270004,0.31430584188677435
1489,175,0.11,5.170483995038151,0.3655062772814694
1490,486,0.14,6.18826412308259,0.44859250490000374
1491,841,0.13,6.7357800142423265,0.4932888285009263
1492,394,0.12,5.978885764901122,0.43149995470481967
1493,362,0.12,5.8944028342648505,0.4246032116742664
1494,967,0.12,6.875232087276577,0.5046729637996401
1495,445,0.13,6.100318952020064,0.4414131227333548
1496,573,0.13,6.352629396319567,0.46201042310104945
1497,3828,0.13,8.250358951477294,0.6169311033477859
1498,2457,0.13,7.80710329012598,0.5807460376764789
1499,10834,0.13,9.29053691397046,0.7018457726109266
1500,1153,0.13,7.050989447068045,0.5190208721532104
1501,4650,0.13,8.444837529224097,0.6328073136729438
1502,502,0.12,6.220590170099739,0.45123143370836527
1503,5538,0.12,8.619569258033104,0.6470714948963479
1504,883,0.12,6.784457062637643,0.4972625672401003
1505,10489,0.13,9.258177701390343,0.6992041363400809
1506,212,0.13,5.3612921657094255,0.3810828548378917
1507,1261,0.13,7.140453043101158,0.5263242105646824
1508,313,0.14,5.749392985908253,0.41276536876939945
1509,313,0.14,5.749392985908253,0.41276536876939945
1510,1856,0.12,7.526717561352706,0.5578568184434347
1511,750,0.11,6.621405651764134,0.48395190586632275
1512,513,0.11,6.2422232654551655,0.4529974460672899
1513,4589,0.13,8.431635303054591,0.6317295532231515
1514,287,0.13,5.662960480135946,0.4057094726574991
1515,544,0.11,6.300785794663244,0.4577781835739737
1516,2336,0.12,7.756623334538858,0.5766251190571069
1517,2138,0.11,7.668093709082406,0.5693980251013707
1518,13445,0.13,9.506436943028982,0.7194707177861397
1519,961,0.12,6.8690144506657065,0.5041653885813141
1520,1610,0.13,7.384610383176974,0.5462559342968532
1521,5025,0.12,8.522379718103538,0.6391374509764257
1522,1256,0.13,7.136483208590247,0.5260001341117306
1523,7,0.14,2.0794415416798357,0.1131697953816493
1524,1503,0.12,7.315883504509785,0.540645432650073
1525,56,0.12,4.04305126783455,0.2734685870025201
1526,199,0.13,5.298317366548036,0.37594192277095495
1527,1608,0.13,7.3833681469923835,0.5461545246548835
1528,720,0.13,6.580639137284949,0.4806239415959455
1529,5006,0.13,8.518592212329946,0.6388282588845975
1530,5050,0.13,8.527341522468053,0.6395425066416615
1531,2697,0.13,7.900266036767701,0.5883513553278605
1532,159,0.14,5.075173815233827,0.35772565445795146
1533,1183,0.13,7.076653815443951,0.5211159764825349
1534,136,0.14,4.919980925828125,0.3450565215296878
1535,215,0.13,5.375278407684165,0.38222461822295006
1536,2738,0.12,7.915348169263078,0.5895825814630098
1537,352,0.13,5.8664680569332965,0.422322763074526
1538,19813,0.12,9.894144037532975,0.751121090018474
1539,65,0.14,4.189654742026425,0.28543652515609563
1540,7277,0.11,8.892611378172106,0.6693612204649785
1541,894,0.13,6.796823718274855,0.49827211609730554
1542,5779,0.12,8.662158961666423,0.6505482947598733
1543,21,0.14,3.091042453358316,0.19575158420899544
1544,240,0.13,5.484796933490655,0.39116513583856516
1545,1351,0.13,7.20934025660291,0.5319478011058049
1546,1440,0.13,7.273092595999522,0.5371522074764603
1547,818,0.13,6.70808408385307,0.49102787811191617
1548,318,0.12,5.765191102784844,0.414055044111435
1549,77,0.14,4.356708826689592,0.29907394380917796
1550,3065,0.11,8.028129059431759,0.5987894213819425
1551,36,0.14,3.6109179126442243,0.23819148802841164
1552,306,0.13,5.726847747587197,0.41092489384633674
1553,1045,0.13,6.952728644624869,0.5109993759844258
1554,5770,0.13,8.660600654710967,0.6504210827591347
1555,35,0.14,3.58351893845611,0.23595477958502512
1556,597,0.12,6.393590753950631,0.46535429334367046
1557,2100,0.12,7.650168700845001,0.567934721512079
1558,332,0.12,5.808142489980444,0.4175613699226121
1559,493,0.13,6.202535517187923,0.4497575466083223
1560,22,0.14,3.1354942159291497,0.19938039279076808
1561,1180,0.13,7.074116816197362,0.5209088691800224
1562,22,0.09,3.1354942159291497,0.19938039279076808
1563,370,0.12,5.916202062607435,0.4263827862582784
1564,930,0.12,6.836259277277067,0.501491428148345
1565,21,0.14,3.091042453358316,0.19575158420899544
1566,1675,0.13,7.424165281042028,0.5494849885462797
1567,190,0.13,5.25227342804663,0.3721831373030836
1568,1434,0.13,7.268920128193722,0.5368115891048776
1569,11402,0.13,9.341631757657359,0.7060168874673937
1570,830,0.14,6.7226297948554485,0.492215313611899
1571,2606,0.13,7.865955413933502,0.5855504161662626
1572,268,0.13,5.594711379601839,0.4001379743097838
1573,108,0.13,4.6913478822291435,0.3263921198793209
1574,13220,0.12,9.489561753510097,0.7180931158868317
1575,2656,0.14,7.884952945759814,0.5871012749519848
1576,543,0.13,6.298949246855942,0.45762825745049657
1577,659,0.12,6.492239835020471,0.4734074865415731
1578,2281,0.14,7.732807530422021,0.5746809218113109
1579,1031,0.13,6.939253946041508,0.5098993723168955
1580,80,0.12,4.394449154672439,0.3021548660975763
1581,1690,0.14,7.43307534889858,0.5502123597197064
1582,124,0.11,4.8283137373023015,0.3375732933931338
1583,1136,0.13,7.036148493750536,0.5178093346202622
1584,232,0.14,5.4510384535657,0.3884092707260386
1585,282,0.13,5.645446897643238,0.40427975570654917
1586,7,0.14,2.0794415416798357,0.1131697953816493
1587,58,0.14,4.07753744390572,0.27628385740895595
1588,7,0.14,2.0794415416798357,0.1131697953816493
1589,718,0.13,6.577861357721047,0.4803971782521141
1590,293,0.13,5.683579767338681,0.4073927230400254
1591,42,0.14,3.7612001156935624,0.2504597382973213
1592,2003,0.13,7.602900462204755,0.5640759906068721
1593,197,0.13,5.288267030694535,0.3751214661031959
1594,37,0.14,3.6375861597263857,0.24036854374624447
1595,3376,0.13,8.124743020385568,0.6066764780553322
1596,1828,0.13,7.511524648390866,0.5566165487724584
1597,498,0.13,6.212606095751519,0.4505796557846853
1598,14,0.14,2.70805020110221,0.16448610695092838
1599,818,0.13,6.70808408385307,0.49102787811191617
1600,77,0.13,4.356708826689592,0.29907394380917796
1601,802,0.11,6.688354713946762,0.48941727590655043
1602,37,0.14,3.6375861597263857,0.24036854374624447
1603,119,0.14,4.787491742782046,0.33424080002340234
1604,3764,0.13,8.233503140233994,0.6155550833891856
1605,2502,0.13,7.8252452914317745,0.5822270554409397
1606,888,0.13,6.790097235513905,0.4977230013500739
1607,29,0.14,3.4011973816621555,0.22107100464175305
1608,1315,0.14,7.182352111885263,0.5297446306240616
1609,7,0.14,2.0794415416798357,0.1131697953816493
1610,7552,0.13,8.929700114313448,0.6723889502154544
1611,14,0.07,2.70805020110221,0.16448610695092838
1612,71,0.13,4.276666119016055,0.2925396772758498
1613,148,0.12,5.003946305945459,0.3519110144523488
1614,421,0.12,6.045005314036012,0.4368976076537054
1615,314,0.14,5.752572638825633,0.4130249389444912
1616,28,0.14,3.367295829986474,0.2183034599024396
1617,2702,0.13,7.902117546276448,0.588502502846114
1618,158,0.11,5.0689042022202315,0.3572138361589161
1619,3160,0.13,8.058643712215618,0.6012804774725852
1620,42,0.14,3.7612001156935624,0.2504597382973213
1621,1181,0.13,7.074963197966044,0.5209779633452033
1622,1148,0.13,7.046647277848756,0.5186664002489443
1623,94,0.14,4.553876891600541,0.31516970975007264
1624,3051,0.14,8.023552392404348,0.5984158063074329
1625,9549,0.13,9.164296433474776,0.6915401623832139
1626,219,0.13,5.393627546352362,0.38372254559447294
1627,379,0.14,5.940171252720432,0.428339505131722
1628,77,0.13,4.356708826689592,0.29907394380917796
1629,36,0.14,3.6109179126442243,0.23819148802841164
1630,7,0.14,2.0794415416798357,0.1131697953816493
1631,7,0.14,2.0794415416798357,0.1131697953816493
1632,14,0.14,2.70805020110221,0.16448610695092838
1633,7,0.14,2.0794415416798357,0.1131697953816493
1634,7,0.14,2.0794415416798357,0.1131697953816493
1635,14,0.14,2.70805020110221,0.16448610695092838
1636,7,0.14,2.0794415416798357,0.1131697953816493
1637,7,0.14,2.0794415416798357,0.1131697953816493
1638,71,0.14,4.276666119016055,0.2925396772758498
1639,247,0.14,5.5134287461649825,0.3935024867451517
1640,21,0.14,3.091042453358316,0.19575158420899544
1641,202,0.13,5.313205979041787,0.3771573509489021
1642,50,0.14,3.9318256327243257,0.2643887099434735
1643,7,0.14,2.0794415416798357,0.1131697953816493
1644,7,0.14,2.0794415416798357,0.1131697953816493
1645,7,0.14,2.0794415416798357,0.1131697953816493
1646,14,0.14,2.70805020110221,0.16448610695092838
1647,29,0.14,3.4011973816621555,0.22107100464175305
1648,7,0.14,2.0794415416798357,0.1131697953816493
1649,28,0.11,3.367295829986474,0.2183034599024396
1650,43,0.14,3.784189633918261,0.25233648189982005
1651,14,0.14,2.70805020110221,0.16448610695092838
1652,28,0.14,3.367295829986474,0.2183034599024396
1653,339,0.14,5.8289456176102075,0.41925962807267547
1654,7,0.14,2.0794415416798357,0.1131697953816493
1655,7,0.14,2.0794415416798357,0.1131697953816493
1656,7,0.14,2.0794415416798357,0.1131697953816493
1657,7,0.14,2.0794415416798357,0.1131697953816493
1658,49,0.14,3.912023005428146,0.2627721273893056
1659,7,0.14,2.0794415416798357,0.1131697953816493
1660,7,0.14,2.0794415416798357,0.1131697953816493
1661,163,0.06,5.099866427824199,0.3597414297454115
1662,3791,0.1,8.240648863374913,0.6161384227205657
1663,2146,0.09,7.671826797878781,0.5697027748767979
1664,15,0.13,2.772588722239781,0.16975469307247398
1665,11380,0.1,9.33970057728189,0.7058592360377506
1666,268608,0.11,12.50101206958364,0.9639321134549479
1667,71963,0.11,11.18392127295651,0.8564117338488918
1668,468,0.12,6.150602768446279,0.44551802958110837
1669,166,0.13,5.117993812416755,0.3612212542781225
1670,4467,0.12,8.404696160189092,0.629530382995421
1671,21469,0.08,9.974411890872826,0.7576737362622754
1672,5086,0.1,8.534443544822764,0.6401222784702284
1673,277,0.12,5.627621113690637,0.4028245522670692
1674,2950,0.12,7.989899374942939,0.5956685505968881
1675,64274,0.12,11.070926032134091,0.8471873954676528
1676,1492,0.1,7.30854279753919,0.5400461758622521
1677,60,0.13,4.110873864173311,0.2790052677863251
1678,5155,0.11,8.547916364059079,0.6412221287177299
1679,12100,0.12,9.401043372798053,0.7108669398930085
1680,7478,0.12,8.919854372191667,0.6715851955060994
1681,374,0.12,5.926926025970411,0.427258234340234
1682,6993,0.12,8.852807917623322,0.6661118748626863
1683,6351,0.1,8.756525002926972,0.658251843068189
1684,7593,0.12,8.935113740791747,0.6728308902665753
1685,540,0.09,6.293419278846481,0.45717681988741493
1686,30,0.1,3.4339872044851463,0.2237477936726777
1687,3669,0.11,8.207946941048617,0.6134688094248268
1688,211,0.12,5.356586274672012,0.38069869059346517
1689,804,0.11,6.690842277418564,0.4896203475318835
1690,1155,0.13,7.052721049232323,0.5191622310652205
1691,534,0.1,6.282266746896006,0.45626638571540906
1692,6482,0.12,8.776938645174996,0.6599183056759838
1693,2222,0.12,7.706612913964197,0.572542530811698
1694,282,0.12,5.645446897643238,0.40427975570654917
1695,2361,0.11,7.767263996757308,0.5774937668708471
1696,244,0.13,5.501258210544727,0.39250894809675335
1697,380,0.12,5.942799375126701,0.4285540512507116
1698,1081,0.12,6.9865664594064265,0.5137617175782396
1699,6186,0.12,8.73020559553099,0.6561032647913767
1700,3487,0.11,8.15708378502887,0.6093166083334443
1701,2620,0.12,7.8713112033234065,0.585987634701057
1702,111,0.1,4.718498871295094,0.3286085841189365
1703,1917,0.12,7.559038255443384,0.5604953102669751
1704,20662,0.12,9.936099940263604,0.7545461497029425
1705,1275,0.11,7.151485463904735,0.5272248394930843
1706,130,0.09,4.875197323201151,0.34140062326746484
1707,292,0.11,5.680172609017068,0.4071145805178424
1708,1712,0.11,7.44600149832412,0.5512675827131688
1709,180,0.12,5.198497031265826,0.3677931145267307
1710,8881,0.12,9.091782035852047,0.6856204675685005
1711,932,0.11,6.838405200847344,0.5016666100852871
1712,357,0.1,5.8805329864007,0.4234709500934774
1713,68,0.12,4.23410650459726,0.28906533373786836
1714,1395,0.1,7.241366283322318,0.5345622378317789
1715,986,0.09,6.894670039433482,0.5062597761895126
1716,225,0.12,5.420534999272286,0.38591912882137813
1717,21871,0.11,9.99296255896373,0.7591881154380982
1718,1271,0.11,7.148345743900068,0.5269685292313901
1719,77,0.06,4.356708826689592,0.29907394380917796
1720,85,0.12,4.454347296253507,0.30704463598814596
1721,2909,0.11,7.975908360165538,0.5945263975852715
1722,735,0.12,6.601230118728877,0.48230488124489146
1723,2432,0.11,7.796880342783522,0.5799114899127494
1724,186,0.11,5.231108616854587,0.3704553532053687
1725,6406,0.12,8.765146421639022,0.6589556504404949
1726,67,0.1,4.219507705176107,0.28787356437802264
1727,2628,0.12,7.874358824729881,0.5862364265165938
1728,71,0.07,4.276666119016055,0.2925396772758498
1729,1881,0.13,7.540090320145325,0.5589485002815014
1730,295,0.13,5.69035945432406,0.40794618110088565
1731,229,0.12,5.438079308923196,0.3873513541762456
1732,1797,0.13,7.494430215031565,0.5552210489567666
1733,230,0.1,5.442417710521793,0.3877055185117335
1734,217,0.12,5.384495062789089,0.3829770175701456
1735,260,0.13,5.564520407322694,0.3976733417966401
1736,238,0.12,5.476463551931511,0.39048484230759845
1737,1714,0.12,7.44716835960004,0.5513628391432158
1738,8615,0.12,9.061376218836225,0.6831382962587127
1739,359,0.12,5.886104031450156,0.4239257409705026
1740,8274,0.12,9.020994200245264,0.6798417202145418
1741,59320,0.1,10.990718653830616,0.8406396860884051
1742,977,0.12,6.885509670034818,0.5055119717119485
1743,518,0.12,6.251903883165888,0.4537877208864167
1744,6564,0.12,8.789507786736896,0.6609443844212902
1745,866,0.12,6.7650389767805414,0.4956773766306714
1746,234,0.13,5.459585514144159,0.3891070078906025
1747,31,0.13,3.4657359027997265,0.22633959076329865
1748,245,0.11,5.5053315359323625,0.39284147300168704
1749,294,0.1,5.68697535633982,0.4076699211036088
1750,501,0.12,6.218600119691729,0.4510689764382572
1751,299,0.12,5.703782474656201,0.40904196602723053
1752,25511,0.12,10.146904208689893,0.7717551037263213
1753,603,0.12,6.403574197934815,0.4661692893103146
1754,5469,0.12,8.607033895416027,0.6460481736868009
1755,103,0.13,4.6443908991413725,0.3225587982437271
1756,469,0.12,6.152732694704104,0.4456919055814272
1757,1371,0.13,7.22402480828583,0.5331465708302123
1758,26974,0.12,10.202665790126336,0.7763071865582976
1759,7172,0.12,8.878079256126435,0.6681748942960968
1760,8765,0.12,9.078635880978755,0.684547284485029
1761,5887,0.13,8.680671660408713,0.6520595743173655
1762,94,0.1,4.553876891600541,0.31516970975007264
1763,9941,0.11,9.204523486654617,0.6948240878645898
1764,293,0.1,5.683579767338681,0.4073927230400254
1765,30,0.13,3.4339872044851463,0.2237477936726777
1766,4034,0.13,8.302761580704049,0.6212089789515368
1767,20456,0.11,9.926080401188763,0.7537282071225498
1768,28477,0.12,10.25688713834094,0.7807335328342838
1769,11493,0.12,9.349580439067687,0.7066657760973915
1770,2227,0.12,7.708859601047175,0.5727259385529384
1771,590,0.09,6.3818160174060985,0.4643930656543786
1772,3246,0.12,8.085486772102845,0.6034718039902814
1773,7306,0.12,8.896588071791218,0.6696858568595224
1774,404,0.11,6.003887067106539,0.433540929792229
1775,45,0.11,3.828641396489095,0.2559652904815928
1776,263,0.13,5.575949103146316,0.398606320537745
1777,345,0.11,5.846438775057725,0.4206876776301412
1778,6121,0.11,8.719644119505357,0.6552410813227925
1779,565,0.12,6.338594078203183,0.46086465339737387
1780,213,0.12,5.365976015021851,0.3814652197115809
1781,1078,0.12,6.983789965258135,0.5135350591689919
1782,2074,0.12,7.637716432664798,0.5669181836962197
1783,345,0.13,5.846438775057725,0.4206876776301412
1784,165,0.12,5.111987788356544,0.3607309539977388
1785,463,0.13,6.139884552226255,0.4446430506657382
1786,534,0.12,6.282266746896006,0.45626638571540906
1787,2303,0.12,7.742402021815782,0.5754641657299732
1788,804,0.12,6.690842277418564,0.4896203475318835
1789,976,0.12,6.884486652042782,0.5054284578926058
1790,621,0.11,6.432940092739179,0.4685665668290115
1791,1687,0.11,7.431299675155903,0.5500674030353547
1792,1680,0.12,7.427144133408616,0.5497281664183491
1793,1438,0.12,7.271703706887368,0.5370388258592234
1794,12605,0.12,9.441928170073055,0.7142045601500039
1795,21813,0.12,9.990307244488688,0.7589713495013373
1796,1335,0.12,7.197435354096591,0.5309759473505965
1797,324,0.12,5.783825182329737,0.4155762325605587
1798,3844,0.12,8.254528881939745,0.6172715145839753
1799,104,0.13,4.653960350157523,0.32333999799739094
1800,47,0.13,3.871201010907891,0.25943963401957426
1801,4823,0.12,8.481358738407021,0.6357887135013203
1802,773,0.12,6.651571873589727,0.48641451788234646
1803,135,0.07,4.912654885736052,0.3444584620688473
1804,2246,0.12,7.717351272185329,0.5734191540143191
1805,1140,0.12,7.039660349862076,0.5180960241204862
1806,5812,0.12,8.66785206770135,0.6510130500550895
1807,290,0.11,5.673323267171493,0.406555436199794
1808,87,0.1,4.477336814478207,0.30892137959064475
1809,1263,0.11,7.142036574706803,0.5264534817734655
1810,556,0.12,6.322565239927284,0.45955614317128907
1811,23,0.13,3.1780538303479458,0.20285473632874956
1812,60,0.12,4.110873864173311,0.2790052677863251
1813,527,0.13,6.269096283706261,0.4551912182285696
1814,765,0.11,6.641182169740591,0.48556635699266876
1815,2309,0.12,7.745002803515839,0.575676479897211
1816,9983,0.11,9.208739090609209,0.6951682276449506
1817,297,0.12,5.697093486505405,0.4084959121431735
1818,476,0.11,6.1675164908883415,0.44689877710601633
1819,1438,0.12,7.271703706887368,0.5370388258592234
1820,79,0.13,4.382026634673881,0.30114075676712676
1821,47,0.11,3.871201010907891,0.25943963401957426
1822,204,0.12,5.3230099791384085,0.377957698058415
1823,92,0.11,4.532599493153256,0.31343273461977794
1824,886,0.09,6.787844982309579,0.4975391392199017
1825,1632,0.1,7.398174092970465,0.5473632043723842
1826,151,0.13,5.0238805208462765,0.35353833912789384
1827,3295,0.12,8.100464891029363,0.6046945390036063
1828,334,0.11,5.814130531825066,0.41805020222929856
1829,2052,0.12,7.627057417018934,0.5660480376049972
1830,30,0.13,3.4339872044851463,0.2237477936726777
1831,71,0.11,4.276666119016055,0.2925396772758498
1832,113,0.12,4.736198448394496,0.3300534846933447
1833,2180,0.12,7.687538766201629,0.5709854175030749
1834,443,0.12,6.095824562432225,0.44104622435716123
1835,683,0.12,6.52795791762255,0.4763233233312696
1836,15,0.13,2.772588722239781,0.16975469307247398
1837,1778,0.12,7.483806687665835,0.5543537999424665
1838,514,0.13,6.244166900663736,0.45315611424413577
1839,45,0.13,3.828641396489095,0.2559652904815928
1840,30,0.1,3.4339872044851463,0.2237477936726777
1841,94,0.13,4.553876891600541,0.31516970975007264
1842,4944,0.12,8.506132244056813,0.6378110924735669
1843,3113,0.12,8.043663352393944,0.6000575595243416
1844,1192,0.12,7.084226422097916,0.5217341643433314
1845,60,0.12,4.110873864173311,0.2790052677863251
1846,445,0.12,6.100318952020064,0.4414131227333548
1847,1999,0.12,7.600902459542082,0.5639128841564325
1848,2096,0.12,7.64826303090192,0.5677791526202391
1849,376,0.11,5.932245187448011,0.42769246276451733
1850,3181,0.12,8.065265208897733,0.6018210217073824
1851,792,0.13,6.675823221634848,0.48839427064840285
1852,52,0.13,3.970291913552122,0.2675288952118159
1853,54,0.13,4.007333185232471,0.2705527502128236
1854,47,0.13,3.871201010907891,0.25943963401957426
1855,201,0.12,5.308267697401205,0.3767542155553843
1856,1019,0.12,6.927557906278317,0.5089445690197757
1857,164,0.13,5.10594547390058,0.36023769115992377
1858,1256,0.12,7.136483208590247,0.5260001341117306
1859,1091,0.13,6.9957661563048505,0.5145127325464652
1860,500,0.13,6.2166061010848646,0.4509061952252227
1861,165,0.11,5.111987788356544,0.3607309539977388
1862,232,0.13,5.4510384535657,0.3884092707260386
1863,23,0.13,3.1780538303479458,0.20285473632874956
1864,119,0.11,4.787491742782046,0.33424080002340234
1865,952,0.12,6.859614903654202,0.5033980588988123
1866,143,0.13,4.969813299576001,0.3491245749666745
1867,60,0.13,4.110873864173311,0.2790052677863251
1868,62,0.13,4.143134726391533,0.2816388752498384
1869,30,0.13,3.4339872044851463,0.2237477936726777
1870,1854,0.13,7.5256399750415355,0.5577688499529312
1871,114,0.13,4.74493212836325,0.3307664564854209
1872,15,0.13,2.772588722239781,0.16975469307247398
1873,15,0.13,2.772588722239781,0.16975469307247398
1874,38,0.13,3.6635616461296463,0.2424890461183533
1875,31,0.13,3.4657359027997265,0.22633959076329865
1876,39,0.13,3.6888794541139363,0.24455585907630215
1877,15,0.13,2.772588722239781,0.16975469307247398
1878,15,0.13,2.772588722239781,0.16975469307247398
1879,30,0.1,3.4339872044851463,0.2237477936726777
1880,15,0.13,2.772588722239781,0.16975469307247398
1881,8,0.12,2.1972245773362196,0.12278498420337582
1882,25609,0.08,10.15073817919357,0.7720680889548336
1883,129339,0.1,11.770199875000584,0.9042724417120965
1884,640,0.08,6.46302945692067,0.4710229045903744
1885,112754,0.1,11.632972602279679,0.8930699274336276
1886,1238,0.1,7.122059881629142,0.5248226894025187
1887,10451,0.11,9.254548626640503,0.698907877725473
1888,1527,0.08,7.331714969726466,0.5419378303755576
1889,8,0.12,2.1972245773362196,0.12278498420337582
1890,182,0.1,5.209486152841421,0.3686902087334254
1891,474,0.12,6.163314804034641,0.44655577344472547
1892,68804,0.11,11.139031695699382,0.8527471843740932
1893,35656,0.11,10.481700760003815,0.7990861369248337
1894,19626,0.09,9.88466144828608,0.7503469812037398
1895,26,0.12,3.295836866004329,0.21246992515047602
1896,597,0.1,6.393590753950631,0.46535429334367046
1897,1081,0.11,6.9865664594064265,0.5137617175782396
1898,18080,0.11,9.802616942151154,0.7436492983508878
1899,1534,0.12,7.336285660021297,0.5423109575409896
1900,965,0.11,6.873163834212518,0.5045041224751555
1901,81,0.12,4.406719247264253,0.30315653205458687
1902,688,0.11,6.535241271013659,0.4769178980738936
1903,539,0.11,6.29156913955832,0.4570257842267782
